up,dn,up_id,dn_id,basin,dist_km,coupling,obs_lag_h,pred_lag_h,Tp,cg_ms
115,122,46218,46232,W. Coast,378.2536534839044,0.6882777164117416,8,10.501303,12.816761,10.005468
115,123,46218,46235,W. Coast,394.76410541735135,0.7116501505922879,9,11.193291,12.549262,9.796644
124,115,46237,46218,W. Coast,406.5856273568887,0.7673425794244696,9,11.615306,12.455459,9.723416
125,115,46239,46218,W. Coast,242.2727405347265,0.8648440041757427,5,7.1590776,12.041645,9.400371
126,115,46240,46218,W. Coast,262.3591241385648,0.8111405621934996,5,7.9090505,11.803483,9.214448
127,115,46243,46218,W. Coast,1338.096598433682,0.44256240564250454,23,40.817432,11.664877,9.106245
128,115,46244,46218,W. Coast,782.4895116540697,0.5742253284401968,15,24.097101,11.554525,9.020098
129,115,46248,46218,W. Coast,1339.0465981691377,0.4605160745777513,25,40.912136,11.646137,9.091616
115,130,46218,46251,W. Coast,135.2022919598521,0.6628176836939951,1,3.866535,12.442294,9.71314
115,131,46218,46253,W. Coast,258.49913278229616,0.58136299754533,5,7.4201155,12.396149,9.677115
115,132,46218,46254,W. Coast,369.74322886823046,0.604921070054177,9,11.905754,11.050493,8.626623
115,133,46218,46256,W. Coast,251.81028499136025,0.4212345465045759,5,6.727664,13.318261,10.396967
115,134,46218,46258,W. Coast,357.7790463847777,0.666676951973693,8,9.860514,12.910816,10.078894
115,136,46218,46266,W. Coast,363.99747370768097,0.6730532184825548,8,10.22001,12.673175,9.893377
115,138,46218,46268,W. Coast,207.98818650844777,0.47964889698247654,2,5.821521,12.712781,9.924296
115,139,46218,ljpc1,W. Coast,370.6115816002083,0.6352208892978446,10,12.274146,10.744001,8.387359
116,117,46219,46221,W. Coast,135.60977411793962,0.6696074056065038,1,3.7946286,12.71628,9.927028
116,118,46219,46222,W. Coast,152.58499936107896,0.7153004277572607,3,4.4780035,12.124554,9.465094
116,119,46219,46224,W. Coast,225.1264157667362,0.6120083400274682,4,6.154901,13.014987,10.160214
116,120,46219,46225,W. Coast,235.19092846991762,0.715798494463245,5,6.4854574,12.903821,10.073432
121,116,46229,46219,W. Coast,1240.187633965993,0.4027984984663372,23,37.59636,11.737617,9.16303
116,122,46219,46232,W. Coast,243.41537055036594,0.7604434375835353,6,6.712031,12.90424,10.073759
116,123,46219,46235,W. Coast,264.3871512823027,0.7768000052556351,7,7.443543,12.638601,9.866387
124,116,46237,46219,W. Coast,564.6996234039711,0.6866080846254905,12,16.018593,12.543867,9.792433
125,116,46239,46219,W. Coast,401.36229931978164,0.754542389873447,7,11.775697,12.127975,9.467765
126,116,46240,46219,W. Coast,420.34064480637875,0.7330928969377799,7,12.577802,11.891455,9.283124
127,116,46243,46219,W. Coast,1488.5088667167215,0.39629227534160216,25,45.066242,11.752721,9.174821
128,116,46244,46219,W. Coast,940.1182447985417,0.4909363397630035,17,28.735712,11.641231,9.087785
129,116,46248,46219,W. Coast,1490.8938758102615,0.40968706005386823,26,45.199577,11.736827,9.162413
116,131,46219,46253,W. Coast,163.34768036565046,0.6601205091157261,3,4.656313,12.4827175,9.744697
116,132,46219,46254,W. Coast,247.7843769434113,0.6892521544556316,7,7.9168854,11.136736,8.693949
116,133,46219,46256,W. Coast,165.39051594872106,0.47405864077350807,2,4.390151,13.405083,10.464745
116,134,46219,46258,W. Coast,229.03969205156983,0.7304098250318204,5,6.2703013,12.997525,10.146584
135,116,46259,46219,W. Coast,226.67165732120912,0.8440248859393812,4,6.6754622,12.082428,9.432208
116,136,46219,46266,W. Coast,245.1563073386461,0.738481599750092,6,6.836576,12.759768,9.960977
116,138,46219,46268,W. Coast,150.37675328262685,0.5581654287082835,0,4.18053,12.799344,9.991872
116,139,46219,ljpc1,W. Coast,248.72349476487827,0.7165571316850652,8,8.171372,10.830791,8.4551115
117,119,46221,46224,W. Coast,132.26729930703328,0.8450075977429568,3,3.498302,13.453446,10.502501
117,120,46221,46225,W. Coast,155.21019543039557,0.8435167116222081,4,4.139333,13.342226,10.415675
121,117,46229,46221,W. Coast,1214.393889133052,0.2385944164473752,26,35.412064,12.20244,9.525896
117,122,46221,46232,W. Coast,187.35992957190317,0.8511364323098225,4,4.9948587,13.347251,10.419599
117,123,46221,46235,W. Coast,198.30565574792874,0.8363248995907081,5,5.389983,13.091398,10.219866
124,117,46237,46221,W. Coast,565.8855219399285,0.5076824344938707,13,15.498463,12.992069,10.1423235
125,117,46239,46221,W. Coast,419.18195275550744,0.5227099626870458,7,11.869638,12.566184,9.8098545
126,117,46240,46221,W. Coast,427.2199252419141,0.49085953167981117,5,12.320672,12.3383045,9.631959
127,117,46243,46221,W. Coast,1450.1505047690446,0.2035091693120646,28,42.29833,12.199111,9.523297
128,117,46244,46221,W. Coast,930.7648203615992,0.3217695995640473,18,27.411978,12.081975,9.431854
129,117,46248,46221,W. Coast,1456.1328073323355,0.21086874602499506,26,42.47769,12.197714,9.522206
130,117,46251,46221,W. Coast,85.96161399344965,0.8400014400136627,3,2.3588362,12.967168,10.122885
117,132,46221,46254,W. Coast,168.66675798524997,0.7918103949381922,5,5.184626,11.575784,9.036694
117,134,46221,46258,W. Coast,162.68041887245602,0.8522885249447402,4,4.308108,13.436528,10.489293
135,117,46259,46221,W. Coast,280.76692152831794,0.5347318400130374,5,7.9773226,12.5235405,9.776565
117,136,46221,46266,W. Coast,161.44292142026532,0.8359596674055787,5,4.3524475,13.198478,10.303457
117,139,46221,ljpc1,W. Coast,169.44336842701793,0.7928831174241366,6,5.348378,11.273033,8.80035
118,119,46222,46224,W. Coast,91.98049565425572,0.825476547361406,3,2.5441773,12.864316,10.042593
118,120,46222,46225,W. Coast,114.44102803951246,0.8510408856723338,3,3.1931317,12.752733,9.955485
121,118,46229,46222,W. Coast,1251.5061103748458,0.25389473634448295,26,38.480568,11.572571,9.034185
118,122,46222,46232,W. Coast,147.45085106365983,0.8693558528628416,3,4.114549,12.75156,9.95457
118,123,46222,46235,W. Coast,157.6490726953036,0.8755764945390457,4,4.494321,12.48147,9.743722
124,118,46237,46222,W. Coast,606.1253134965693,0.5317350125643701,14,17.41009,12.387959,9.670722
125,118,46239,46222,W. Coast,459.9560989584142,0.5600967400396589,8,13.668405,11.973935,9.347512
126,118,46240,46222,W. Coast,467.85644331415847,0.5410702615608349,7,14.188163,11.733424,9.159757
127,118,46243,46222,W. Coast,1485.2811055449306,0.23248580750237507,28,45.58294,11.594303,9.051151
128,118,46244,46222,W. Coast,969.8680742401818,0.34402144373147825,16,30.049913,11.4843855,8.965343
129,118,46248,46222,W. Coast,1491.816731839449,0.2334399341289463,27,45.867073,11.573182,9.034662
130,118,46251,46222,W. Coast,117.01575935770381,0.8080007373479056,4,3.3643,12.376219,9.661557
118,132,46222,46254,W. Coast,127.91299837958476,0.8273511795614266,4,4.1458073,10.978524,8.570439
118,134,46222,46258,W. Coast,122.31712761598172,0.8622949601300893,3,3.3879535,12.846599,10.028762
135,118,46259,46222,W. Coast,319.3816946014806,0.5832065500127753,6,9.52819,11.927185,9.311017
118,136,46222,46266,W. Coast,120.79898250374474,0.8529454805660396,3,3.4092197,12.608013,9.842508
118,139,46222,ljpc1,W. Coast,128.6944915707621,0.8333416725762275,4,4.2916565,10.670219,8.329761
121,119,46229,46224,W. Coast,1328.1185027833112,0.19550600208797206,30,37.747158,12.519613,9.773499
124,119,46237,46224,W. Coast,693.4515344585501,0.4433659592981666,16,18.556183,13.297372,10.38066
125,119,46239,46224,W. Coast,550.5885458558114,0.4832840667512515,10,15.228498,12.864961,10.043096
126,119,46240,46224,W. Coast,557.1582382273916,0.46837204502569635,8,15.680594,12.643124,9.869918
128,119,46244,46224,W. Coast,1052.8019734950835,0.2884749151728782,19,30.252848,12.382798,9.666694
130,119,46251,46224,W. Coast,204.9468362732803,0.7298726401269271,7,5.497252,13.265815,10.356025
133,119,46256,46224,W. Coast,89.13249179125695,0.711569990594185,3,2.2425594,14.142636,11.040521
135,119,46259,46224,W. Coast,410.8489182862121,0.5069011740441298,7,11.399506,12.824324,10.011373
138,119,46268,46224,W. Coast,138.92344412605337,0.804404019623927,3,3.6518312,13.536401,10.567259
121,120,46229,46225,W. Coast,1355.971356659418,0.2787025366839032,30,38.90527,12.401678,9.681432
